,gender,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0,age_at_eff_dt,Cluster
25092,M,770.0,A,99.1,3,SEDAN,1.496,0,0.0,80,Cluster 2
37122,F,486.0,C,133.5,4,STNWG,1.969,1,1206.3307,21,Cluster 0
5666,F,665.0,A,87.6,4,HBACK,0.506,0,0.0,38,Cluster 2
32940,M,711.0,C,100.5,3,STNWG,1.661,0,0.0,87,Cluster 2
33407,F,810.0,A,108.8,4,SEDAN,0.792,0,0.0,73,Cluster 2
3407,F,688.0,C,120.0,4,STNWG,1.573,0,0.0,34,Cluster 2
22880,F,446.0,D,90.9,2,SEDAN,1.947,1,17949.65274,78,Cluster 1
5065,F,844.0,A,122.4,3,HBACK,2.057,0,0.0,52,Cluster 2
1548,F,369.0,E,36.0,3,STNWG,1.496,0,0.0,58,Cluster 2
7435,F,483.0,A,,3,SEDAN,1.485,1,6625.759926,89,Cluster 0
43700,M,535.0,C,148.5,4,HBACK,0.407,1,259.3998699,53,Cluster 0
10024,F,616.0,B,,4,STNWG,0.968,2,866.6152157,44,Cluster 0
33804,F,835.0,D,99.7,1,STNWG,5.258,0,0.0,58,Cluster 2
11814,F,744.0,B,164.1,2,SEDAN,2.101,0,0.0,86,Cluster 2
14419,M,664.0,C,148.5,1,HBACK,1.77573,0,0.0,51,Cluster 2
18827,M,756.0,C,118.5,1,SEDAN,2.178,1,1672.758503,85,Cluster 0
29113,F,638.0,D,134.2,3,STNWG,1.925,1,557.0125374,25,Cluster 0
52760,F,752.0,B,130.7,3,TRUCK,1.87,0,0.0,38,Cluster 2
8418,M,837.0,A,68.7,2,STNWG,3.861,0,0.0,74,Cluster 2
9582,F,,C,117.0,3,HBACK,0.946,0,0.0,30,Cluster 2
54630,F,661.0,C,109.5,3,HBACK,0.748,0,0.0,47,Cluster 2
43481,M,822.0,C,148.5,1,STNWG,4.917,1,289.2955808,35,Cluster 0
28666,F,578.0,C,147.0,3,HBACK,0.99,2,2741.46609,77,Cluster 0
12458,M,786.0,B,129.5,4,HBACK,0.605,0,0.0,56,Cluster 2
13107,M,766.0,C,117.0,2,SEDAN,1.694,0,0.0,50,Cluster 2
41025,F,844.0,A,71.6,3,SEDAN,0.957,0,0.0,69,Cluster 2
12467,M,830.0,D,126.7,4,SEDAN,0.396,0,0.0,72,Cluster 2
32332,F,793.0,F,170.0,4,STNWG,1.991,0,0.0,32,Cluster 2
55283,F,786.0,B,113.2,3,STNWG,2.937,0,0.0,47,Cluster 2
54868,M,759.0,C,132.0,4,SEDAN,1.056,0,0.0,48,Cluster 2
51024,M,697.0,B,,3,HDTOP,1.771,0,0.0,59,Cluster 2
33122,F,583.0,C,136.5,3,SEDAN,1.243,0,0.0,45,Cluster 2
53240,M,655.0,A,71.5,2,UTE,2.64,0,0.0,38,Cluster 2
38672,F,813.0,B,118.9,2,HBACK,2.046,0,0.0,80,Cluster 2
45722,F,616.0,A,76.9,2,SEDAN,1.771,0,0.0,56,Cluster 2
33932,F,571.0,E,27.0,3,HBACK,2.101,0,0.0,44,Cluster 2
845,F,613.0,C,70.5,2,HBACK,1.287,0,0.0,50,Cluster 2
25389,F,829.0,A,84.1,2,STNWG,4.598,0,0.0,61,Cluster 2
3395,M,767.0,C,148.5,2,COUPE,5.874,0,0.0,53,Cluster 2
47564,F,728.0,B,123.8,4,SEDAN,0.506,0,0.0,52,Cluster 2
11559,M,538.0,D,98.2,4,STNWG,1.441,0,0.0,24,Cluster 2
45528,F,580.0,A,66.9,3,HBACK,0.836,0,0.0,64,Cluster 2
23147,M,829.0,B,154.6,4,SEDAN,0.44,1,219.1709712,71,Cluster 0
3127,F,382.0,E,66.0,3,SEDAN,1.441,0,0.0,74,Cluster 2
42462,F,,C,145.5,3,SEDAN,1.518,0,0.0,44,Cluster 2
15138,M,759.0,C,133.5,1,SEDAN,2.244,3,1364.297794,58,Cluster 0
41269,F,665.0,A,79.1,2,STNWG,2.332,0,0.0,26,Cluster 2
54165,F,701.0,B,127.4,3,HBACK,1.067,0,0.0,48,Cluster 2
55465,M,822.0,B,124.7,1,STNWG,5.137,0,0.0,65,Cluster 2
46562,F,810.0,A,76.0,3,SEDAN,1.441,0,0.0,66,Cluster 2
954,F,671.0,C,133.5,2,HBACK,1.111,0,0.0,58,Cluster 2
16535,M,615.0,F,88.0,1,STNWG,5.17,0,0.0,33,Cluster 2
3587,M,604.0,A,67.0,3,SEDAN,1.837,0,0.0,38,Cluster 2
3557,M,651.0,C,136.5,4,UTE,1.012,0,0.0,59,Cluster 2
55300,F,672.0,C,96.0,4,SEDAN,0.935,0,0.0,57,Cluster 2
28948,F,566.0,A,67.1,3,HDTOP,2.068,0,0.0,59,Cluster 2
43730,F,649.0,D,67.1,2,SEDAN,3.014,0,0.0,52,Cluster 2
45772,F,763.0,C,76.5,3,STNWG,1.826,0,0.0,32,Cluster 2
57606,M,849.0,C,121.5,1,HBACK,1.7039,0,0.0,66,Cluster 2
26569,F,801.0,B,142.3,4,HBACK,0.473,0,0.0,63,Cluster 2
49476,M,469.0,D,89.8,3,STNWG,2.409,1,766.2567197,56,Cluster 0
48773,F,826.0,F,70.0,2,STNWG,3.905,0,0.0,33,Cluster 2
37939,F,804.0,C,117.0,4,SEDAN,0.979,0,0.0,64,Cluster 2
6743,F,743.0,C,105.0,2,SEDAN,1.881,0,0.0,84,Cluster 2
40166,F,654.0,A,68.5,2,STNWG,4.488,0,0.0,38,Cluster 2
11267,F,773.0,B,129.4,3,SEDAN,1.43,0,0.0,52,Cluster 2
28481,F,,C,145.5,3,STNWG,3.872,0,0.0,38,Cluster 2
57616,F,847.0,B,121.7,2,HBACK,1.804,0,0.0,65,Cluster 2
9484,F,812.0,D,44.0,4,SEDAN,0.561,0,0.0,85,Cluster 2
46598,M,417.0,B,104.7,1,STNWG,3.047,2,15061.95878,39,Cluster 0
16892,M,765.0,C,132.0,4,STNWG,0.77,0,0.0,22,Cluster 2
13890,F,465.0,A,83.8,1,HBACK,1.727,0,0.0,80,Cluster 2
54661,M,742.0,B,117.8,4,STNWG,1.419,1,182.5258098,51,Cluster 0
24405,M,759.0,E,61.5,4,HBACK,0.429,0,0.0,76,Cluster 2
18645,F,822.0,B,110.6,2,HBACK,1.837,0,0.0,62,Cluster 2
23042,M,641.0,C,135.0,3,HBACK,0.869,0,0.0,53,Cluster 2
57198,M,414.0,D,118.7,4,UTE,0.968,1,1789.04897,36,Cluster 0
8177,M,372.0,C,121.5,3,SEDAN,0.979,1,3400.858876,51,Cluster 0
11620,M,412.0,B,92.6,4,STNWG,1.672,1,1847.509372,45,Cluster 0
7857,F,831.0,C,120.0,2,HBACK,1.628,0,0.0,66,Cluster 2
20805,M,712.0,E,42.0,3,TRUCK,3.058,1,2726.942872,59,Cluster 0
17485,F,733.0,C,150.0,4,STNWG,1.639,0,0.0,54,Cluster 2
55165,M,554.0,D,39.6,2,STNWG,3.443,0,0.0,35,Cluster 2
35371,M,612.0,C,142.5,3,UTE,1.463,1,1333.485258,21,Cluster 0
8609,F,823.0,D,98.5,2,STNWG,2.717,0,0.0,55,Cluster 2
8061,F,622.0,C,112.5,4,STNWG,0.561,0,0.0,53,Cluster 2
36018,F,609.0,B,126.9,3,SEDAN,1.485,0,0.0,56,Cluster 2
12601,F,801.0,C,124.5,3,HBACK,0.792,0,0.0,52,Cluster 2
28716,M,634.0,D,126.0,2,STNWG,4.213,1,1476.5861,40,Cluster 0
48625,F,473.0,B,141.6,2,HBACK,1.584,1,1478.980083,45,Cluster 0
33477,M,533.0,C,120.0,2,SEDAN,1.76,0,0.0,59,Cluster 2
32886,F,422.0,B,,2,HBACK,2.453,0,0.0,39,Cluster 2
42982,M,736.0,C,124.5,2,HBACK,1.353,0,0.0,63,Cluster 2
4598,F,562.0,B,142.2,4,HBACK,0.847,2,2783.068161,67,Cluster 0
2042,F,801.0,B,114.5,4,SEDAN,0.495,0,0.0,48,Cluster 2
40187,M,697.0,C,124.5,4,SEDAN,0.396,0,0.0,53,Cluster 2
6130,F,690.0,F,64.0,2,HBACK,1.243,0,0.0,34,Cluster 2
50654,F,809.0,C,144.0,3,SEDAN,1.342,0,0.0,87,Cluster 2
31528,M,687.0,B,,3,HBACK,0.858,2,1023.003302,29,Cluster 0
33085,F,773.0,A,75.9,3,HBACK,0.792,0,0.0,46,Cluster 2
10566,F,613.0,B,93.9,3,COUPE,1.749,0,0.0,25,Cluster 2
38083,M,701.0,A,89.3,2,STNWG,4.708,0,0.0,53,Cluster 2
2064,F,682.0,C,106.5,4,SEDAN,0.506,0,0.0,48,Cluster 2
14457,M,813.0,B,156.8,1,SEDAN,2.805,0,0.0,69,Cluster 2
13419,M,678.0,E,72.0,3,HBACK,1.672,0,0.0,35,Cluster 2
29661,M,730.0,E,7.5,4,STNWG,0.319,0,0.0,78,Cluster 2
22990,F,848.0,B,125.7,4,HBACK,0.385,0,0.0,56,Cluster 2
45641,M,689.0,D,133.4,3,UTE,1.98,1,370.2489104,30,Cluster 0
31169,F,781.0,D,115.9,3,SEDAN,1.562,0,0.0,64,Cluster 2
47761,M,723.0,C,,2,HBACK,1.386,0,0.0,70,Cluster 2
21387,F,707.0,C,118.5,3,SEDAN,1.298,0,0.0,20,Cluster 2
6523,M,791.0,A,97.3,3,HBACK,1.485,0,0.0,80,Cluster 2
25957,F,823.0,A,59.2,2,HBACK,1.947,0,0.0,58,Cluster 2
27433,F,322.0,A,94.9,1,SEDAN,2.222,0,0.0,54,Cluster 2
38507,F,651.0,C,133.5,3,SEDAN,1.155,0,0.0,48,Cluster 2
39044,F,849.0,A,79.4,3,STNWG,1.111,0,0.0,58,Cluster 2
14953,F,541.0,B,80.6,3,SEDAN,0.957,0,0.0,37,Cluster 2
30859,M,815.0,A,96.4,4,UTE,0.671,0,0.0,70,Cluster 2
5470,F,756.0,B,82.3,3,HBACK,0.88,0,0.0,32,Cluster 2
22200,M,689.0,A,124.6,2,STNWG,3.498,0,0.0,32,Cluster 2
14336,M,706.0,B,143.3,1,STNWG,4.5639,1,260.8947376,43,Cluster 0
30936,M,532.0,F,158.0,3,HDTOP,2.717,1,6732.576051,47,Cluster 0
49239,M,792.0,C,144.0,4,UTE,1.298,0,0.0,65,Cluster 2
24014,M,547.0,A,,4,SEDAN,0.627,0,0.0,40,Cluster 2
36931,F,563.0,A,72.3,4,HBACK,0.594,0,0.0,56,Cluster 2
27301,M,585.0,A,56.1,3,UTE,2.013,0,0.0,31,Cluster 2
13180,F,547.0,E,25.5,2,STNWG,4.455,0,0.0,36,Cluster 2
33171,M,780.0,A,43.9,3,STNWG,2.662,0,0.0,34,Cluster 2
37679,F,667.0,B,118.8,2,SEDAN,2.035,0,0.0,58,Cluster 2
27926,F,752.0,B,143.0,4,HBACK,0.429,0,0.0,52,Cluster 2
11422,F,767.0,C,105.0,4,SEDAN,0.737,0,0.0,56,Cluster 2
42133,F,812.0,E,,1,SEDAN,2.31,0,0.0,65,Cluster 2
55378,F,484.0,B,119.9,3,HBACK,0.957,0,0.0,31,Cluster 2
6378,M,626.0,D,114.7,3,TRUCK,2.64,0,0.0,59,Cluster 2
18625,M,751.0,A,72.5,2,SEDAN,1.936,0,0.0,40,Cluster 2
19867,M,,C,102.0,4,HBACK,0.418,2,710.5144158,49,Cluster 0
14744,M,818.0,A,72.2,4,UTE,0.484,0,0.0,59,Cluster 2
54069,M,731.0,B,131.3,4,UTE,0.242,1,711.4779088,32,Cluster 0
36307,M,522.0,A,81.9,2,SEDAN,1.386,0,0.0,57,Cluster 2
6310,F,603.0,F,64.0,3,SEDAN,1.815,0,0.0,44,Cluster 2
9219,M,826.0,C,112.5,2,UTE,3.388,1,544.2635354,85,Cluster 0
38285,F,478.0,A,76.3,4,SEDAN,0.836,0,0.0,45,Cluster 2
35362,M,624.0,F,76.0,3,STNWG,2.761,0,0.0,40,Cluster 2
58882,F,618.0,A,84.6,2,STNWG,3.696,0,0.0,54,Cluster 2
58576,F,433.0,C,148.5,1,SEDAN,2.585,0,0.0,75,Cluster 2
31213,F,839.0,D,103.7,2,STNWG,1.694,0,0.0,31,Cluster 2
43002,M,406.0,E,43.5,2,TRUCK,3.971,0,0.0,35,Cluster 2
54152,M,572.0,E,27.0,2,STNWG,3.773,0,0.0,51,Cluster 2
39422,M,307.0,C,76.5,3,SEDAN,1.155,2,9516.416892,30,Cluster 0
14266,F,493.0,C,150.0,4,HDTOP,1.43,0,0.0,31,Cluster 2
15867,F,610.0,B,105.1,2,HBACK,1.441,0,0.0,33,Cluster 2
50577,M,605.0,C,118.5,3,HBACK,1.056,0,0.0,66,Cluster 2
21411,F,826.0,C,142.5,3,HBACK,1.001,0,0.0,42,Cluster 2
60195,M,407.0,B,104.7,4,SEDAN,1.111,1,663.3893859,38,Cluster 0
21665,M,692.0,D,139.2,2,STNWG,4.466,2,992.7632864,51,Cluster 0
53472,M,344.0,F,108.0,1,STNWG,6.237,0,0.0,36,Cluster 2
1502,M,630.0,D,105.1,4,PANVN,0.484,0,0.0,33,Cluster 2
27445,F,698.0,E,54.0,2,STNWG,2.002,0,0.0,56,Cluster 2
26183,F,,A,73.5,3,HBACK,0.836,0,0.0,38,Cluster 2
29777,F,830.0,A,78.3,2,SEDAN,2.035,0,0.0,41,Cluster 2
58187,F,,D,86.6,3,HBACK,1.496,0,0.0,32,Cluster 2
30640,M,685.0,B,,3,SEDAN,1.507,2,965.9704029,42,Cluster 0
678,M,,B,121.7,2,HBACK,1.914,1,1018.648569,36,Cluster 0
16378,F,651.0,B,155.8,4,STNWG,1.441,0,0.0,59,Cluster 2
5851,F,676.0,C,103.5,4,HBACK,0.297,0,0.0,24,Cluster 2
7194,M,688.0,C,148.5,4,STNWG,1.518,0,0.0,76,Cluster 2
16301,F,729.0,E,39.0,1,STNWG,4.884,0,0.0,41,Cluster 2
42863,F,630.0,C,79.5,2,STNWG,3.872,0,0.0,23,Cluster 2
29841,M,563.0,D,123.8,4,SEDAN,0.55,1,956.0093565,49,Cluster 0
2939,F,649.0,C,139.5,4,STNWG,0.737,0,0.0,59,Cluster 2
45158,F,,C,126.0,2,STNWG,3.828,0,0.0,21,Cluster 2
34618,M,448.0,D,68.6,4,STNWG,1.298,2,4179.446792,33,Cluster 0
22906,M,496.0,A,56.2,2,PANVN,2.497,1,2613.791881,26,Cluster 0
1070,M,762.0,C,150.0,1,SEDAN,3.168,0,0.0,24,Cluster 2
17929,F,671.0,D,85.6,2,HBACK,1.716,0,0.0,40,Cluster 2
6784,F,793.0,D,52.3,3,COUPE,1.903,0,0.0,53,Cluster 2
14444,M,621.0,C,139.5,4,STNWG,1.518,0,0.0,41,Cluster 2
10672,M,817.0,C,114.0,3,STNWG,1.254,0,0.0,73,Cluster 2
19156,M,757.0,A,83.8,4,SEDAN,1.045,0,0.0,61,Cluster 2
36160,F,753.0,B,136.7,1,HBACK,1.54,0,0.0,52,Cluster 2
50251,F,444.0,A,87.5,3,HBACK,1.672,0,0.0,41,Cluster 2
50901,M,619.0,C,132.0,3,UTE,1.474,1,236.0894155,38,Cluster 0
49570,F,310.0,C,145.5,1,SEDAN,2.156,0,0.0,21,Cluster 2
53836,M,748.0,C,81.0,3,SEDAN,2.189,0,0.0,64,Cluster 2
50071,F,814.0,A,63.1,3,HBACK,0.99,0,0.0,55,Cluster 2
42907,M,795.0,B,83.4,4,SEDAN,0.935,1,331.3795019,31,Cluster 0
47374,F,672.0,C,118.5,3,SEDAN,1.518,0,0.0,59,Cluster 2
27912,M,605.0,C,78.0,3,HBACK,1.496,0,0.0,69,Cluster 2
19790,M,662.0,C,124.5,3,SEDAN,1.485,0,0.0,31,Cluster 2
21120,M,503.0,B,138.7,3,UTE,1.683,1,2128.902942,40,Cluster 0
41168,F,631.0,E,58.5,2,HDTOP,4.246,0,0.0,46,Cluster 2
21782,M,640.0,C,142.5,3,UTE,2.365,0,0.0,33,Cluster 2
28258,F,707.0,C,132.0,1,HBACK,1.507,0,0.0,46,Cluster 2
28362,F,671.0,A,73.7,4,HBACK,0.462,0,0.0,37,Cluster 2
49495,M,833.0,B,106.2,3,HDTOP,1.672,0,0.0,29,Cluster 2
37661,M,618.0,E,57.0,3,STNWG,3.542,0,0.0,48,Cluster 2
8720,F,844.0,C,84.0,4,SEDAN,0.385,0,0.0,57,Cluster 2
55773,M,521.0,D,63.1,2,HBACK,1.628,1,3304.381105,53,Cluster 0
17106,F,401.0,C,147.0,4,HBACK,0.814,1,1302.861795,36,Cluster 0
21560,M,760.0,D,124.8,3,STNWG,3.641,0,0.0,37,Cluster 2
51012,M,736.0,A,65.4,4,STNWG,1.419,0,0.0,61,Cluster 2
58023,F,615.0,A,68.2,1,HBACK,1.5708,0,0.0,31,Cluster 2
50839,F,798.0,B,108.4,3,HBACK,1.342,0,0.0,59,Cluster 2
41266,M,,E,22.5,1,TRUCK,4.334,1,55992.64103,21,Cluster 1
51144,F,802.0,C,145.5,3,SEDAN,1.232,0,0.0,74,Cluster 2
19159,M,673.0,C,130.5,2,SEDAN,2.057,0,0.0,51,Cluster 2
56817,F,656.0,D,83.6,4,SEDAN,0.781,0,0.0,49,Cluster 2
49355,M,805.0,D,126.8,2,STNWG,4.499,0,0.0,69,Cluster 2
52934,M,677.0,C,118.5,4,SEDAN,0.341,0,0.0,56,Cluster 2
38885,F,,D,95.6,1,HBACK,2.2,3,49156.02301,26,Cluster 1
12716,F,719.0,A,75.9,2,STNWG,4.026,0,0.0,41,Cluster 2
39335,F,758.0,B,123.9,2,SEDAN,1.551,0,0.0,47,Cluster 2
24099,M,686.0,C,114.0,4,STNWG,0.715,0,0.0,46,Cluster 2
5670,F,746.0,A,83.0,4,HBACK,0.33,0,0.0,70,Cluster 2
24518,M,568.0,A,114.3,1,SEDAN,2.662,0,0.0,48,Cluster 2
8949,F,513.0,B,116.8,2,HBACK,1.144,0,0.0,26,Cluster 2
21876,F,630.0,B,77.5,2,STNWG,2.86,0,0.0,60,Cluster 2
59289,M,368.0,B,128.7,2,STNWG,5.643,1,10820.52746,25,Cluster 0
31556,F,784.0,A,85.6,4,HBACK,0.814,0,0.0,84,Cluster 2
26128,F,800.0,A,75.3,4,SEDAN,0.429,0,0.0,55,Cluster 2
46098,F,777.0,D,166.3,4,STNWG,2.86,0,0.0,59,Cluster 2
58567,F,608.0,A,64.6,4,SEDAN,1.045,0,0.0,49,Cluster 2
33342,M,376.0,C,147.0,4,SEDAN,0.726,1,2860.641002,83,Cluster 0
24833,M,613.0,A,68.6,3,SEDAN,2.002,1,244.6149071,41,Cluster 0
11182,F,754.0,F,122.0,2,SEDAN,1.738,0,0.0,53,Cluster 2
37146,F,727.0,D,77.0,3,SEDAN,1.562,0,0.0,82,Cluster 2
25616,F,643.0,A,90.7,3,HBACK,1.133,0,0.0,34,Cluster 2
57155,F,789.0,B,125.0,2,STNWG,2.838,0,0.0,36,Cluster 2
15123,M,656.0,A,90.4,1,STNWG,2.277,0,0.0,50,Cluster 2
16698,F,641.0,D,100.6,3,SEDAN,1.364,0,0.0,34,Cluster 2
30761,M,633.0,C,105.0,3,STNWG,2.167,0,0.0,56,Cluster 2
41662,M,819.0,B,101.5,2,SEDAN,1.782,0,0.0,39,Cluster 2
27765,F,822.0,C,133.5,4,SEDAN,1.045,0,0.0,76,Cluster 2
58891,F,640.0,C,144.0,1,HDTOP,2.783,0,0.0,40,Cluster 2
8695,M,846.0,C,141.0,4,SEDAN,0.847,3,401.2347218,87,Cluster 0
22738,F,612.0,B,155.0,4,SEDAN,0.715,0,0.0,42,Cluster 2
10514,M,723.0,C,142.5,3,SEDAN,1.21,1,171.278353,79,Cluster 0
10748,M,683.0,D,101.9,1,STNWG,5.412,0,0.0,40,Cluster 2
17232,M,685.0,C,148.5,3,STNWG,3.949,0,0.0,25,Cluster 2
35016,F,647.0,B,131.1,2,SEDAN,2.112,0,0.0,65,Cluster 2
15958,M,647.0,B,138.6,1,SEDAN,3.707,0,0.0,65,Cluster 2
38384,F,647.0,D,81.4,3,STNWG,2.123,0,0.0,34,Cluster 2
31692,F,383.0,D,161.8,2,HBACK,1.111,1,6250.218084,47,Cluster 0
58830,F,807.0,B,122.2,2,HBACK,1.914,0,0.0,59,Cluster 2
46277,F,772.0,C,136.5,2,SEDAN,1.98,0,0.0,69,Cluster 2
22486,M,815.0,A,70.8,4,SEDAN,0.792,0,0.0,62,Cluster 2
52775,M,325.0,D,92.7,3,STNWG,3.047,1,7593.978019,22,Cluster 0
24502,F,629.0,F,108.0,3,STNWG,2.662,0,0.0,46,Cluster 2
28513,M,811.0,E,84.0,4,STNWG,0.748,0,0.0,42,Cluster 2
30828,F,817.0,A,103.8,3,HBACK,0.77,0,0.0,49,Cluster 2
27307,M,757.0,C,148.5,4,STNWG,1.144,0,0.0,67,Cluster 2
21939,M,807.0,B,81.2,4,HBACK,0.341,0,0.0,68,Cluster 2
38867,M,,A,110.3,4,SEDAN,1.067,0,0.0,33,Cluster 2
14390,M,506.0,D,80.5,1,UTE,4.7839,0,0.0,41,Cluster 2
33765,M,746.0,B,94.4,2,SEDAN,1.595,2,2472.159315,94,Cluster 0
12926,F,609.0,D,119.9,1,SEDAN,2.981,1,3590.938467,34,Cluster 0
25752,M,743.0,A,122.4,4,SEDAN,0.506,0,0.0,57,Cluster 2
44354,F,767.0,C,120.0,2,HBACK,1.364,0,0.0,66,Cluster 2
49703,F,641.0,E,7.5,1,HBACK,1.87,0,0.0,72,Cluster 2
29416,F,812.0,B,104.3,2,SEDAN,2.343,0,0.0,43,Cluster 2
40162,M,557.0,A,83.5,4,STNWG,1.782,0,0.0,38,Cluster 2
20756,M,607.0,D,116.3,1,UTE,2.09,4,16141.92783,49,Cluster 1
19881,M,,E,81.0,4,STNWG,0.77,0,0.0,22,Cluster 2
17794,F,604.0,B,139.8,3,STNWG,3.553,0,0.0,45,Cluster 2
47340,M,514.0,A,53.1,1,STNWG,4.917,1,3798.46108,30,Cluster 0
8032,F,552.0,B,109.2,4,HBACK,1.078,0,0.0,36,Cluster 2
1407,M,742.0,A,107.1,3,HBACK,1.001,4,691.4757849,47,Cluster 0
28690,M,802.0,B,135.7,3,STNWG,2.552,0,0.0,52,Cluster 2
57892,F,691.0,C,148.5,2,HBACK,3.146,0,0.0,55,Cluster 2
56749,F,428.0,D,102.1,4,HBACK,0.913,0,0.0,74,Cluster 2
14021,M,336.0,B,106.1,2,HBACK,1.958,0,0.0,48,Cluster 2
14254,M,779.0,E,,3,STNWG,3.454,0,0.0,75,Cluster 2
46609,M,609.0,B,,1,SEDAN,2.233,0,0.0,83,Cluster 2
18196,F,570.0,F,126.0,2,STNWG,3.432,0,0.0,26,Cluster 2
31351,M,816.0,A,67.1,1,SEDAN,2.618,0,0.0,61,Cluster 2
44548,F,726.0,C,145.5,2,HBACK,1.243,0,0.0,47,Cluster 2
54034,M,349.0,B,104.8,3,STNWG,2.068,2,5047.051703,24,Cluster 0
33461,M,777.0,E,28.5,3,STNWG,3.322,0,0.0,49,Cluster 2
10725,F,818.0,B,,4,TRUCK,1.463,0,0.0,48,Cluster 2
21395,M,754.0,A,115.6,4,COUPE,1.859,0,0.0,54,Cluster 2
3443,M,821.0,B,88.9,2,SEDAN,2.563,0,0.0,71,Cluster 2
9174,M,832.0,D,64.4,1,STNWG,5.324,0,0.0,61,Cluster 2
56331,F,814.0,C,145.5,3,SEDAN,1.452,0,0.0,49,Cluster 2
4175,F,646.0,B,118.6,2,HBACK,1.364,0,0.0,27,Cluster 2
13844,F,805.0,A,71.5,3,HBACK,1.144,0,0.0,47,Cluster 2
43226,M,626.0,A,76.0,1,STNWG,5.7596,0,0.0,38,Cluster 2
55604,F,643.0,A,60.3,3,STNWG,2.409,0,0.0,41,Cluster 2
13382,F,516.0,B,145.3,3,SEDAN,1.848,1,1239.564851,50,Cluster 0
26424,F,662.0,C,138.0,3,HBACK,0.99,0,0.0,48,Cluster 2
16645,F,630.0,C,124.5,3,HBACK,1.65,1,284.6963458,59,Cluster 0
11529,F,720.0,B,134.8,4,SEDAN,0.418,0,0.0,48,Cluster 2
15979,M,751.0,A,,3,SEDAN,1.012,0,0.0,85,Cluster 2
38265,M,563.0,C,139.5,1,TRUCK,3.8049,1,4918.515713,23,Cluster 0
36643,F,613.0,A,66.7,2,STNWG,2.464,0,0.0,48,Cluster 2
20400,M,456.0,D,136.5,2,SEDAN,2.288,0,0.0,50,Cluster 2
3626,M,828.0,A,87.6,3,STNWG,2.629,1,268.8484871,62,Cluster 0
39132,F,522.0,B,126.8,2,HBACK,1.584,0,0.0,63,Cluster 2
49597,M,,F,122.0,4,STNWG,1.573,0,0.0,38,Cluster 2
39520,M,804.0,D,69.2,3,TRUCK,2.97,1,626.6636803,59,Cluster 0
37879,M,484.0,B,114.2,3,STNWG,2.706,1,1109.115317,31,Cluster 0
14157,F,507.0,B,130.3,2,HBACK,1.441,0,0.0,63,Cluster 2
48780,M,823.0,E,19.5,3,UTE,2.299,0,0.0,50,Cluster 2
36323,F,842.0,E,24.0,4,SEDAN,0.429,0,0.0,63,Cluster 2
10386,M,823.0,A,85.9,2,SEDAN,1.771,0,0.0,77,Cluster 2
30270,F,717.0,B,123.7,1,HBACK,2.068,0,0.0,62,Cluster 2
56221,F,656.0,E,39.0,3,STNWG,2.662,0,0.0,49,Cluster 2
19751,M,565.0,A,88.2,2,SEDAN,2.299,1,1033.990038,62,Cluster 0
3516,F,,A,87.1,3,HBACK,0.99,0,0.0,35,Cluster 2
43827,F,317.0,C,133.5,3,HBACK,0.935,0,0.0,31,Cluster 2
35294,F,429.0,D,88.6,2,STNWG,3.014,0,0.0,24,Cluster 2
15032,F,576.0,B,120.5,3,SEDAN,0.869,1,946.1347491,39,Cluster 0
52055,F,747.0,C,129.0,2,SEDAN,1.804,0,0.0,63,Cluster 2
45124,F,588.0,C,130.5,3,STNWG,2.024,0,0.0,20,Cluster 2
1168,F,396.0,C,132.0,4,HBACK,0.803,0,0.0,58,Cluster 2
48904,F,625.0,B,92.5,2,STNWG,4.092,0,0.0,46,Cluster 2
20528,M,739.0,C,138.0,4,COUPE,0.605,0,0.0,53,Cluster 2
40660,M,389.0,D,30.3,3,STNWG,2.035,1,450.1859969,40,Cluster 0
24660,M,591.0,C,129.0,3,HBACK,0.847,0,0.0,81,Cluster 2
3149,M,599.0,A,96.7,2,SEDAN,1.98,0,0.0,42,Cluster 2
44774,F,792.0,C,105.0,4,STNWG,1.408,0,0.0,55,Cluster 2
17264,M,456.0,C,141.0,1,HBACK,1.397,1,1110.773419,48,Cluster 0
23956,F,794.0,E,85.5,1,SEDAN,2.97,0,0.0,51,Cluster 2
19122,F,503.0,B,107.3,2,STNWG,4.103,0,0.0,51,Cluster 2
13439,M,683.0,A,95.7,1,STNWG,5.126,0,0.0,55,Cluster 2
34235,F,697.0,E,82.5,4,STNWG,1.276,0,0.0,36,Cluster 2
8154,F,,E,34.5,2,HBACK,1.089,0,0.0,29,Cluster 2
55881,M,795.0,C,139.5,2,SEDAN,1.848,0,0.0,66,Cluster 2
13833,M,747.0,B,111.7,1,SEDAN,2.915,1,1712.439328,68,Cluster 0
44921,F,667.0,E,13.5,4,STNWG,1.573,0,0.0,46,Cluster 2
49604,M,675.0,A,94.1,3,COUPE,1.452,1,1718.347189,48,Cluster 0
28902,M,539.0,B,125.1,3,STNWG,3.465,1,873.7214175,34,Cluster 0
58076,F,644.0,D,86.6,2,HBACK,1.804,0,0.0,61,Cluster 2
29992,F,654.0,C,141.0,2,HBACK,1.727,0,0.0,36,Cluster 2
4137,M,643.0,B,90.5,2,STNWG,1.947,0,0.0,53,Cluster 2
19423,F,565.0,B,94.2,1,HBACK,1.7039,0,0.0,32,Cluster 2
55033,M,602.0,D,81.5,2,STNWG,3.256,0,0.0,32,Cluster 2
